text,label
[Web발신]곡성육묘장입니다.결재부탁드립니다.농협---곡성육묘장원입니다,ham
[Web발신]홍기안님단한번뿐인상한필승대박정보절대놓치지마세요pf.kakao.com/_rvxgjT/friend,spam
[Web발신]동호고객님도시가스검침기간입니다-/까지검침값만회신예),ham
[Web발신]깔세평상대형매장구합니다앞전야장공간넓은자리환영,ham
MMS스팸신고(광고)안녕하세요!벌써부터무더운날씨로몸과마음이지치겟지만항상즐거운마음과유쾌한웃음으로시작해희망을향하여거침없이달려가는보람찬하루가되시길바라겠습니다.안녕하세요!♠인치KISA신고메시지,spam
[Web발신](광고)KMC미확인본인인증건보기!MyOTP유료가입:myotp.kr/CD무료거부,ham
(광고)회사를언제까지?보시고연락주세요http://band-us.com//a/band무료거부,spam
[Web발신](광고)김문수님아직도주식하시나요https://tuney.kr/mdFoyK,spam
[Web발신]이순연님아직모르고계셨나요?참여만해도월천만원잔고쌓기비법▼http://na.to/ed,spam
"[Web발신]이상투자최병온님""이재훈""투자컨설담당자배정완료.담당자확인▼http://bitly.kr/PBVRQ",spam
[Web발신]우효님복권.등평생놀고먹을수잇는돈을마련한남자될수있었던이유hoy.kr/HQv,spam
(광고)신속영구퀵.님저렴운임퀵배송!무료거부..,ham
[Web발신]정성실님사람이모이는곳에는이유가있습니다하루~정보공개is.gd/JsJP,spam
[Web발신](광고)사라질예정lD:cainaPW:m-ⓦⓦa.com무료거부,spam
MMS스팸신고(광고)대승투자그룹안녕하세요조준열팀장입니다대한민국주식판장기투자는막을내렸습니다.현시황은단기포트를공략하는게가장올바른투자입니다.단기포트를공략하라는건막연하게오늘운수에내자금을던지는단타가아닌단,spam
MMS스팸신고서초동-예일타운입니다^^호만원/만원월일입주가능호만원/만원월일입주가능단기임대가능합니다~전달:서초동-예일타운,spam
[Web발신]허경식님아직모르고계셨나요?참여만해도월천만원잔고쌓기비법▼http://na.to/eY,spam
[Web발신]한성기님잘지내셨나요?특별한선물준비했습니다상세보기https://bit.ly/NBHsYU,spam
[Web발신]회원님예치금원보유중보관기간이끝납니다쿠아리움.com<<다운로드코드,spam
MMS스팸신고[Web발신](광고)개인자금업체급하게돈이필요하신가요?사정상주변에부탁하기가힘드신가요?타행에서거부등급미달걱정마시고연락주세요낮은이율로도움드리겠습니다간단절차로전국각지무방문대출!!빠,spam
[Web발신]최성희님도매달천만가능!http://nazr.in/ZU,spam
MMS스팸신고★[끌리면타라x스타렌트카]만원무료쿠폰이벤트!★월일차량+기사호출서비스'끌리면타라'출시!더운데무거운짐들고이동하지말고!아빠혼자렌터카가지러떠나지말고!흑돼지앞에서소KISA신고메시지,ham
[Web발신](광고)▶광안비치올리브씨아파트평세대층광안대교전면뷰김미소실장무료,spam
[Web발신]뷰티플티볼리.렉스턴스포츠!!월차량가격상승전최대할인.혜택쌍용자동차김상만팀장드림.,ham
[Web발신]강Nam래깅컨셉룸♥전팀장s룸통합홈Phttp://bit.ly/YzKGNF무료거부,spam
[Web발신](광고)^오네~(콜)한건당(원)송금해드립니다--무료거부,spam
[Web발신](광고)BestCall님목(木)이말라잔한목(木)요일운전은.무료거부,spam
[Web발신]광고)노랑풍선긴급석블라디보스톡일￦북해도일￦☎무료수신거부,ham
[Web발신](광고)사라질예정lD:evePW:m-ⓦwⓐ.com무료거부,spam
[Web발신]이현규님단한번뿐인기회%수익정보더이상손해보지마세요▶hoy.kr/vuYI,spam
(광고)메가투어月日-C태항산♡♡지금바로연락주세요^^무료수신거부:,ham
[Web발신][태강대부]김지숙님계약서수령후일내빠른등기발송등기번호확인요망.이연화,ham
MMS스팸신고지난년땀뻘뻘흘리며불황탈출을위해함께뛰어온여러분을생각하며내마음속에시원한정자하나지었습니다.구름도쉬어가고바람도쉬어가고하지만정말쉬어가게하고싶은건시정에협조해주신여러분입니다.늘감사합니다.,ham
[Web발신](광고)현대썬앤빌美친기회계약금천만원동성로★노태성무료거부인증,spam
Ухлабсизшекили.Кучадаэдимуртогимиэсиданчикибкобтиайтиш,ham
정직하게운영합니다스뽀츠실시간로투스안내드립니다.코드VERYBit.ly/XqDlU,spam
[Web발신](광고)https://c.kr/kakaoall양동혁님인포스탁입니다무료거부,spam
[Web발신][VISA]/:KRW.국내본인정상사용이아니면연락주시기바랍니다.,ham
[국외발신]-횡성한우-좋은한우로모시겠습니다~-초원대표-전화,ham
[Web발신](광고)우리마트모충점오늘세일문자문자보기.kr/DZAJEO무료거부:,ham
부의축적!달천이상저축하는비법http://pf.kakao.com/_xaHnbT/friend,spam
[Web발신]전순화님월일자전해드리는정보!밑져야본전!pf.kakao.com/_dkBxgj,spam
[Web발신]안녕하세요!최정남님불안한투자는이제그만!https://tuney.kr/koreano.,spam
[Web발신](광고)https://c.kr/kakaoall원성희님주식데이입니다무료거부,spam
[Web발신]<구><오><리><온>다시한번모셔봅니다재방문문의시++적용카>ID검색<톡BAS,spam
[Web발신]자본금축소로기능사시험합격률이높아졌습니다일교육으로수첩기능사자격증가져가세요,ham
(광고)보시고판단후문의부탁드립니다http://band-us.com//band무료거부,spam
[Web발신]일부데이터서비스에서는이용이제한될수있습니다.,ham
[Web발신]님현금원보관기간만료일전.한국<안심클릭설치코드오늘꼭챙겨가세요,spam
[Web발신]한두봉님복권.등평생놀고먹을수잇는돈을마련한남자될수있었던이유hoy.kr/HQv,spam
[Web발신](광고)시크릿투어중국청도캐슬렉스초특가월박일회원가:무료거부,ham
[Web발신](광고)'o'o'o주okhttps://shrl.kr/lZUx무료거부,spam
[Web발신]님현금원보관기간만료거림.한국<<안전한설치코드오늘꼭챙겨가세요,spam
산오징어자라돔왔어요광어우럭도미농어놀래미아나고도다리각종어패류도판매합니다감사합니다~산지출하횟집~,ham
[Web발신]스포츠실시간로튜스안내드립니다정직하게보답합니다.코드SGBit.ly/LLZHbs,spam
[Web발신](광고)렉스턴스포츠출시륜구동만원~문의☞신동화차장무료거부,ham
MMS스팸신고[Web발신]안녕하세요손채영아빠손언식이라고합니다.저는맴일이런식으로집에서놀고있어요여러분같이즐겨요~연락주세요안녕하세요손채영아,ham
[Web발신]★판교미분양아파트잔여세대선착순분양!!(대장지구)-판교힐스테이트엘포레-계약금%,spam
선생님께서가입비최소준비금여쭤보시고체험방들어오셔놓고왜담당자전화는안받으십니까.,ham
[Web발신]정동철님도할수있는씩벌어가기확인http://nazr.in/VS,spam
(광고)경단기합격하면환급!원프패★%할인쿠폰★~/무료수신거부--,ham
■선물[만]무료비욘드.com코드:,spam
중앙마트광고수박참외/만원가지감자k오징어/만원닭/한우국거리g,ham
[Web발신]만수아빠님복권.등평생놀고먹을수잇는돈을마련한남자될수있었던이유hoy.kr/HQv,spam
[Web발신]넙띠기돈까스복현이벤트유명한정식쉐프출신일반밥->건강톳밥변경무료!(주문시요청),ham
[Web발신]♥괴정♥무더위시원한풀맛샤지와힐링♥장부터~예약필,spam
[Web발신]NH카드**승인손*환원체크/:세강정형외과의원,ham
[Web발신]회원님예치금원보유중보관기간끝납니다해저.한국<<안심다운로드코드,spam
(광고)가양더타이♥주간썸머이벤트★시간.만원☆무료거부인증,ham
MMS스팸신고(광고)pf.kakao.com/_RxdcHj/friend이재림님안녕하세요주식답안지입니다무료거부[제목없음],spam
"MMS스팸신고[Web발신]★행당파크짐특가""EVENT""★▶회원권◀헬스년원(현금가)전종목월원추가소개지인가족동일조권으로등록가능*개인락카년등록시%할인★마지막",ham
[Web발신]김종서님월일자전해드리는정보!밑져야본전!pf.kakao.com/_dkBxgj,spam
MMS스팸신고[Web발신]▣예산군농어업회의소친환경교육안내▣월일(목)오전시황새공원교육관(광시면시목대리길-)※교육후점심식사제공※주변분들께많은홍보해주시고함께교육에참석해주시기바랍니다.제목없음,ham
CoinDeal은토큰을무료로사용자에게전달됩니다.CDL은곧판매할수있습니다.token.coindeal.com,ham
[Web발신]이윤천님사람이모이는곳에는이유가있습니다하루~정보공개is.gd/JsJP,spam
고**랭__잡짱만쿠--퐁가지통기계ton-.com,spam
김정열님과함께하는천만원씩벌어가기확인??,spam
"[Web발신](광고)https://pf.kakao.com/_GCtvj/friend장경근님""문의""상담가능무료거부",spam
"(광고)피트니스컨셉룸""강Nam""팀장♥룸통합홈▼https://my.su/wteam무료거부",spam
[Web발신]이명리한번뿐인무료기회주식손절타이밍+%상담▶http://nazr.in/VI,spam
조은것막줌？,ham
[Web발신][한국투자연구원]▶파인디앤씨정회원.원↓매수체험및상담↓강선웅팀장--,spam
MMS스팸신고(광고)서일대부에서안내드립니다.(개인업체영업부서입니다)금전적많이힘드신분들그리고주변에얘기할곳이없으신분들은*저희한테말씀하세요*급하게필요하신간단하게빠르게자금융통해드립니KISA신고메시지,spam
[Web발신](광고)WK홀딩스/한화수성/교보호/합병공시/★인생역전/참여무료거부인증,spam
[Web발신]아싸바리님단한번뿐인성공투자의비밀대박상한소스공유그룹초대pf.kakao.com/_rvxgjT/frien,spam
[Web발신](광고)스파클링유흥다이소선정릉모바일앱http://bIt.Ly/XkQXn무료거부--,spam
MMS스팸신고[Web발신]곽경옥고객님이페이품명:LG휘센에어컨지난달만원당일만원처리예정문의전화:..제목없음,ham
MMS스팸신고(광고)내일급등할단타추천!https://open.kakao.com/o/ggfBUdb무료거부[제목없음],spam
소재선님사람들이모이는이유일..남자될수있었던이유hoy.kr/HQv,spam
MMS스팸신고(광고)사이언스카이고등여?,ham
[Web발신](광고)요가복유흥다이소선정릉모바일앱http://bIt.Ly/Kvs무료거부--[M],spam
[Web발신]김영단님복권.등평생놀고먹을수잇는돈을마련한남자될수있었던이유hoy.kr/HQv,spam
MMS스팸신고(광고)◆도전안녕하세요손석희팀장입니다매집주이벤트기간시작이후굉장히많은분들이연락주셔서순차적으로연락드리고주력주셋팅해드렸습니다※월일오늘수익입니다▶웹스(%이상KISA신고메시지,spam
[Web발신]**선재낚시공원**대왕자바리week~매일마리방류!!!월일까지~!일요일잔량전체방류~!,ham
[Web발신]미추구역주안퍼스트시티세대만원대(/~)순위동.호지정사전예약중☎선물증정,spam
[Web발신]일산폐차♧김미현/청포도송이송처럼행복가득하시고늘건강하세요~^^무료거부,ham
[Web발신](광고)조각같은완벽애플힙라인~!뽀얀피부~!살보아bit.ly/JnCWI무료거부[M],spam
[Web발신]프리미엄붙기전에얼른오세요!달서구마지막억대아파트!태왕평/(구)평,spam
MMS스팸신고(광고)본상품은조회기록없이제반사항을통해가조회결과및확정결과를받아보실수있는정부보증특례상품입니다.고객님의입장에서상담하고다른금융사에부결되셨더라도문의주시면최대한풀어드리겠습니다.※KISA신고메시지,spam
[Web발신](광고)우포축산(금토)꽃등심근삼겹살목살근원육회있습니다무료거부,ham
[Web발신](광고)[골드리아]양*지님월일생일축하드려요♡%할인쿠폰무료수신거부:--,ham
[Web발신](광고)권순경님보유현금안내!마지막으로설명드릴게요ㅋ턱dc무료거부,spam
[Web발신]매월억대수익단톡방▽https://c.kr/cve,spam
MMS스팸신고(광고)[NEPA],ham
워너비(쌩얼)여름이벤트!젤네일행사~손발/손+발!속눈썹동시예약시천원더할인!얼른연락주세용!,ham
"MMS스팸신고이춘자고객님[대출빙자형보이스피싱주의]""신용등급을올려준다며전산작업비공탁금보증료등어떠한명목이든입금을요구하는것은%사기입니다""-이천농협갈산지점이춘자고객님[대출",ham
[Web발신](광고)(대====리)통장으로매일송금합니다무료거부,spam
[Web발신]★성대축산주말세일!(금토일)한돈삼겹:원한돈목살:원무료수신거부:,ham
[Web발신](광고)다산마트충주미소진쌀k-문자더보기.kr/DaFyRW무료거부:,ham
[Web발신]송창재님SKB에서통신거래제한예상원농협-MG신용정보,ham
[Web발신]광고정치망참치무한문어세일광어마리킹크랩낙조닭찜해신탕무료거부,ham
(광고)레플도매밴드도매가밴드신상대량입고선착순가입가능https://band.us/n/aaTkbkf,ham
엄청궁금하시죠?https://youtu.be/_VAITUFGs,ham
[Web발신](광고)대.신(운)전...신.규폰거.치대행.복하루되세요무료거부,spam
[Web발신](광고)YA<마>툐몇일전부터에스피-무리쳐나오고있음dhn큼무료수신거부,spam
수♡정qpm.com,spam
[Web발신](광고)오오플라워푸르른계절고객님의마음까지시원하시길바랍니다무료거부,ham
꽃처럼예쁘게}잘살겠습니다일시:월일오후시장소:모닝글로리청접장www.auctiono.cn,ham
[국외발신]퍼쏩니다트럼프,spam
"MMS스팸신고(광고)홍해[紅海]주식투자자문회사No.갤럭시투자그룹김태현본부장입니다""갤럭시프리미엄반오늘의수익""▶PN풍년(+.%)/매수/매도★천만원운영시만원이상수익",spam
