,SO2,CO,O3,NO2,PM10,PM25,time,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),운형(운형약어)_AcCc,운형(운형약어)_AcCcCi,운형(운형약어)_AcCi,운형(운형약어)_AcCs,운형(운형약어)_As,운형(운형약어)_CbCu,운형(운형약어)_CbSc,운형(운형약어)_CbScAs,운형(운형약어)_CbScCs,운형(운형약어)_CbScNs,운형(운형약어)_CbStNs,운형(운형약어)_Cc,운형(운형약어)_CcCi,운형(운형약어)_Ci,운형(운형약어)_Cs,운형(운형약어)_CsCi,운형(운형약어)_Cu,운형(운형약어)_CuAc,운형(운형약어)_CuAcCc,운형(운형약어)_CuAs,운형(운형약어)_CuCcCi,운형(운형약어)_CuCi,운형(운형약어)_CuSc,운형(운형약어)_CuScAc,운형(운형약어)_CuScAcCi,운형(운형약어)_CuScAs,운형(운형약어)_CuScCc,운형(운형약어)_CuScCcCi,운형(운형약어)_CuScCi,운형(운형약어)_CuScCs,운형(운형약어)_CuScNs,운형(운형약어)_NoCloud,운형(운형약어)_Sc,운형(운형약어)_ScAc,운형(운형약어)_ScAcCi,운형(운형약어)_ScAcCs,운형(운형약어)_ScAs,운형(운형약어)_ScAsCi,운형(운형약어)_ScCc,운형(운형약어)_ScCcCi,운형(운형약어)_ScCi,운형(운형약어)_ScCs,운형(운형약어)_St,운형(운형약어)_StAs,운형(운형약어)_StAsCi,운형(운형약어)_StNs
1504,0.003,0.5,0.025,0.03,31.0,17.0,2021-03-04 17:00:00,12.0,0.0,1.3,160.0,50,7.0,1.8,1011.2,1021.5,0.2,0.68,0.0,8.0,3,10.0,2000,0.0,11.4,8.9,7.2,5.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1505,0.004,0.7,0.015,0.042,35.0,18.0,2021-03-04 18:00:00,11.5,0.0,0.8,180.0,51,6.9,1.6,1011.1,1021.5,0.0,0.36,0.0,7.0,0,200.0,2000,0.0,8.9,8.8,7.4,5.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,0.004,0.8,0.009,0.05,37.0,20.0,2021-03-04 19:00:00,10.2,0.0,2.5,20.0,57,7.1,2.0,1011.9,1022.3,0.0,0.04,0.0,7.0,3,43.0,2000,0.0,6.7,8.4,7.3,6.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0.003,0.9,0.003,0.055,39.0,21.0,2021-03-04 20:00:00,9.1,0.0,2.2,20.0,61,7.0,1.9,1012.2,1022.7,0.0,0.0,0.0,6.0,0,47.0,2000,0.0,5.3,7.8,7.1,6.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,0.004,1.1,0.001,0.06,41.0,23.0,2021-03-04 21:00:00,8.1,0.0,1.7,20.0,64,6.9,1.6,1012.2,1022.7,0.0,0.0,0.0,4.0,0,200.0,2000,0.0,4.2,7.3,6.8,6.3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,0.003,1.0,0.003,0.059,41.0,26.0,2021-03-04 22:00:00,7.3,0.0,1.1,50.0,68,6.9,1.7,1012.2,1022.7,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,3.4,6.9,6.4,6.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0.003,1.1,0.002,0.058,40.0,23.0,2021-03-04 23:00:00,6.7,0.0,1.6,50.0,72,7.0,1.9,1012.2,1022.8,0.0,0.0,0.0,0.0,0,200.0,1986,0.0,2.8,6.4,6.1,6.1,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0.003,1.0,0.003,0.055,42.0,27.0,2021-03-05 00:00:00,6.1,0.0,0.5,70.0,72,6.8,1.4,1011.7,1022.3,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,2.2,6.1,5.8,6.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,0.003,0.9,0.003,0.051,38.0,22.0,2021-03-05 01:00:00,5.7,0.0,1.7,50.0,75,6.9,1.6,1011.0,1021.6,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,1.8,5.8,5.5,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0.004,1.0,0.002,0.05,40.0,24.0,2021-03-05 02:00:00,5.3,0.0,0.8,50.0,77,6.8,1.5,1011.0,1021.6,0.0,0.0,0.0,0.0,0,200.0,1987,0.0,1.4,5.5,5.3,5.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,0.004,0.9,0.001,0.048,37.0,23.0,2021-03-05 03:00:00,4.6,0.0,0.9,340.0,80,6.8,1.4,1010.8,1021.4,0.0,0.0,0.0,0.0,0,200.0,1742,0.0,1.0,5.2,5.0,5.5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0.003,1.0,0.002,0.048,38.0,25.0,2021-03-05 04:00:00,4.4,0.0,0.5,340.0,81,6.8,1.4,1010.6,1021.2,0.0,0.0,0.0,0.0,0,200.0,1788,0.0,0.7,4.9,4.8,5.3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0.003,1.0,0.001,0.047,39.0,25.0,2021-03-05 05:00:00,3.7,0.0,1.6,20.0,86,6.8,1.5,1010.9,1021.6,0.0,0.0,0.0,0.0,0,200.0,1411,0.0,0.7,4.7,4.6,5.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0.004,1.0,0.001,0.044,43.0,27.0,2021-03-05 06:00:00,3.4,0.0,1.6,360.0,86,6.7,1.2,1011.3,1022.0,0.0,0.0,0.0,0.0,0,200.0,1414,0.0,0.6,4.5,4.3,5.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,0.005,1.0,0.003,0.046,54.0,34.0,2021-03-05 07:00:00,3.3,0.0,1.4,70.0,88,6.8,1.4,1011.4,1022.1,0.0,0.0,0.0,0.0,0,200.0,1279,0.0,0.5,4.3,4.2,4.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,0.003,1.2,0.004,0.046,61.0,39.0,2021-03-05 08:00:00,3.3,0.0,1.6,20.0,89,6.9,1.6,1011.5,1022.2,0.5,0.2,0.0,0.0,0,200.0,1186,0.0,0.8,4.1,4.0,4.7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0.004,0.9,0.007,0.045,61.0,40.0,2021-03-05 09:00:00,5.4,0.0,1.8,20.0,85,7.6,3.0,1011.7,1022.3,1.0,0.8,0.0,0.0,0,200.0,1000,0.0,6.4,4.2,3.9,4.5,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,0.004,0.9,0.013,0.044,62.0,38.0,2021-03-05 10:00:00,8.5,0.0,1.0,90.0,72,8.0,3.7,1011.4,1021.9,1.0,1.57,0.0,0.0,0,200.0,1162,0.0,12.9,4.8,4.1,4.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,0.004,0.8,0.019,0.04,54.0,32.0,2021-03-05 11:00:00,11.0,0.0,1.0,250.0,61,8.0,3.7,1011.1,1021.5,1.0,2.13,0.0,0.0,0,200.0,1481,0.0,17.2,5.8,4.5,4.4,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0.003,0.7,0.022,0.044,60.0,38.0,2021-03-05 12:00:00,13.3,0.0,2.7,250.0,53,8.1,3.9,1010.3,1020.6,1.0,2.57,0.0,0.0,0,200.0,2000,0.0,20.6,7.0,5.3,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0.004,0.6,0.027,0.038,61.0,36.0,2021-03-05 13:00:00,15.4,0.0,1.7,200.0,49,8.5,4.7,1009.4,1019.6,1.0,2.76,0.0,0.0,0,200.0,2000,0.0,23.1,8.2,6.1,4.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0.003,0.4,0.052,0.014,44.0,22.0,2021-03-05 14:00:00,14.9,0.0,3.2,270.0,49,8.2,4.2,1008.4,1018.6,1.0,2.75,0.0,0.0,0,200.0,2000,0.0,23.4,9.3,7.0,5.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,0.004,0.4,0.052,0.014,31.0,14.0,2021-03-05 15:00:00,14.9,0.0,3.5,320.0,45,7.6,3.0,1008.2,1018.4,1.0,2.45,0.0,0.0,0,200.0,2000,0.0,22.5,9.9,7.7,5.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,0.003,0.4,0.047,0.014,34.0,17.0,2021-03-05 16:00:00,15.6,0.0,3.3,270.0,46,8.1,4.0,1008.7,1018.9,1.0,1.93,0.0,0.0,0,200.0,2000,0.0,19.1,10.4,8.2,6.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,0.004,0.4,0.04,0.022,28.0,14.0,2021-03-05 17:00:00,15.0,0.0,2.9,250.0,50,8.5,4.6,1008.9,1019.1,1.0,1.27,0.0,0.0,0,200.0,2000,0.0,13.5,10.6,8.6,6.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,0.003,0.5,0.029,0.028,35.0,21.0,2021-03-05 18:00:00,13.0,0.0,2.8,250.0,57,8.5,4.6,1009.4,1019.7,1.0,0.48,0.0,0.0,0,200.0,2000,0.0,10.4,10.4,8.8,7.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,0.003,0.6,0.026,0.029,35.0,21.0,2021-03-05 19:00:00,11.3,0.0,2.9,270.0,63,8.4,4.5,1010.2,1020.6,0.0,0.04,0.0,0.0,0,200.0,2000,0.0,8.2,9.9,8.8,7.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,0.003,0.5,0.024,0.031,36.0,22.0,2021-03-05 20:00:00,10.2,0.0,3.6,270.0,69,8.5,4.7,1010.8,1021.2,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,7.2,9.4,8.5,7.5,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,0.002,0.5,0.02,0.034,33.0,19.0,2021-03-05 21:00:00,9.4,0.0,1.2,160.0,73,8.5,4.7,1011.3,1021.7,0.0,0.0,0.0,4.0,0,200.0,2000,0.0,6.4,9.0,8.2,7.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,0.003,0.5,0.021,0.03,33.0,19.0,2021-03-05 22:00:00,8.7,0.0,2.5,200.0,76,8.5,4.6,1011.4,1021.9,0.0,0.0,0.0,7.0,0,200.0,2000,0.0,6.0,8.5,8.0,7.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,0.003,0.5,0.017,0.032,29.0,17.0,2021-03-05 23:00:00,8.1,0.0,1.9,230.0,80,8.6,4.8,1012.0,1022.5,0.0,0.0,0.0,6.0,0,200.0,2000,0.0,5.5,8.2,7.7,7.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,0.003,0.5,0.013,0.036,33.0,22.0,2021-03-06 00:00:00,7.6,0.0,2.0,230.0,83,8.6,4.8,1012.5,1023.0,0.0,0.0,0.0,6.0,0,200.0,2000,0.0,5.1,7.9,7.4,7.3,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,0.004,0.6,0.006,0.039,33.0,20.0,2021-03-06 01:00:00,7.0,0.0,2.0,230.0,86,8.6,4.8,1012.5,1023.1,0.0,0.0,0.0,7.0,2,14.0,1541,0.0,4.7,7.6,7.2,7.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,0.003,0.6,0.005,0.039,36.0,24.0,2021-03-06 02:00:00,6.4,0.0,1.0,180.0,87,8.3,4.3,1012.8,1023.4,0.0,0.0,0.0,5.0,5,15.0,1231,0.0,4.0,7.3,6.9,7.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0.003,0.6,0.003,0.038,36.0,23.0,2021-03-06 03:00:00,6.0,0.0,1.3,270.0,89,8.3,4.3,1013.5,1024.1,0.0,0.0,0.0,0.0,0,200.0,1100,0.0,3.7,7.0,6.7,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0.003,0.6,0.009,0.029,36.0,24.0,2021-03-06 04:00:00,5.9,0.0,2.2,270.0,92,8.5,4.6,1013.7,1024.3,0.0,0.0,0.0,0.0,0,200.0,917,19.0,3.8,6.7,6.5,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,0.002,0.6,0.008,0.029,39.0,26.0,2021-03-06 05:00:00,5.8,0.0,1.2,230.0,91,8.4,4.4,1013.8,1024.4,0.0,0.0,0.0,4.0,0,200.0,876,19.0,3.8,6.6,6.3,6.6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,0.003,0.6,0.008,0.031,41.0,32.0,2021-03-06 06:00:00,5.4,0.0,1.1,250.0,92,8.2,4.1,1014.6,1025.3,0.0,0.0,0.0,0.0,0,200.0,846,19.0,3.2,6.4,6.1,6.4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,0.003,0.6,0.016,0.028,46.0,29.0,2021-03-06 07:00:00,5.1,0.0,0.1,0.0,92,8.1,3.9,1014.8,1025.5,0.0,0.0,0.0,3.0,0,200.0,899,19.0,2.8,6.2,5.9,6.3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,0.003,0.6,0.021,0.024,51.0,33.0,2021-03-06 08:00:00,5.2,0.0,1.5,70.0,91,8.0,3.8,1015.0,1025.7,0.0,0.17,0.0,8.0,0,200.0,1072,19.0,4.3,6.0,5.8,6.1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,0.003,0.6,0.023,0.023,49.0,29.0,2021-03-06 09:00:00,6.7,0.0,2.5,50.0,86,8.4,4.5,1016.1,1026.7,0.2,0.56,0.0,7.0,0,200.0,1187,0.0,7.7,6.2,5.7,6.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,0.002,0.5,0.031,0.016,41.0,23.0,2021-03-06 10:00:00,8.6,0.0,3.1,50.0,72,8.0,3.8,1016.6,1027.1,0.3,1.19,0.0,8.0,0,200.0,1842,0.0,11.0,6.6,5.8,5.9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,0.003,0.4,0.044,0.009,26.0,11.0,2021-03-06 11:00:00,10.3,0.0,3.0,70.0,63,7.8,3.5,1016.5,1027.0,0.6,1.55,0.0,7.0,0,200.0,2000,0.0,14.8,7.3,6.2,5.9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,0.003,0.4,0.043,0.01,27.0,15.0,2021-03-06 12:00:00,11.4,0.0,3.9,70.0,52,7.0,1.8,1016.6,1027.0,1.0,2.1,0.0,8.0,0,200.0,2000,0.0,17.0,8.2,6.7,6.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,0.003,0.4,0.043,0.011,31.0,15.0,2021-03-06 13:00:00,11.0,0.0,4.6,50.0,51,6.7,1.2,1016.8,1027.3,0.9,2.06,0.0,8.0,3,12.0,2000,0.0,17.0,9.0,7.3,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1549,0.003,0.4,0.044,0.009,33.0,14.0,2021-03-06 14:00:00,10.0,0.0,4.2,70.0,51,6.2,0.3,1016.7,1027.2,0.2,1.75,0.0,9.0,9,12.0,2000,0.0,14.7,9.6,7.8,6.5,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,0.002,0.4,0.043,0.009,27.0,12.0,2021-03-06 15:00:00,9.2,0.0,5.3,50.0,53,6.2,0.1,1016.6,1027.1,0.0,0.98,0.0,9.0,7,12.0,2000,0.0,13.6,9.7,8.2,6.8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1551,0.003,0.4,0.041,0.01,24.0,13.0,2021-03-06 16:00:00,8.5,0.0,4.2,70.0,54,6.0,-0.2,1016.9,1027.4,0.2,1.14,0.0,9.0,2,13.0,2000,0.0,12.1,9.7,8.3,7.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1552,0.003,0.4,0.038,0.011,22.0,11.0,2021-03-06 17:00:00,7.5,0.0,5.1,50.0,56,5.8,-0.7,1017.3,1027.9,0.0,0.77,0.0,7.0,1,13.0,2000,0.0,9.8,9.6,8.4,7.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1553,0.002,0.4,0.035,0.014,20.0,12.0,2021-03-06 18:00:00,6.5,0.0,3.9,50.0,57,5.5,-1.4,1017.6,1028.2,0.2,0.4,0.0,7.0,0,200.0,2000,0.0,7.3,9.2,8.3,7.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,0.002,0.4,0.035,0.013,19.0,11.0,2021-03-06 19:00:00,5.4,0.0,5.1,50.0,59,5.3,-1.9,1017.8,1028.5,0.0,0.04,0.0,5.0,0,200.0,2000,0.0,5.6,8.7,8.0,7.4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,0.004,0.3,0.037,0.011,14.0,10.0,2021-03-06 20:00:00,4.5,0.0,4.8,50.0,61,5.2,-2.3,1018.4,1029.1,0.0,0.0,0.0,1.0,0,200.0,2000,0.0,4.1,8.1,7.7,7.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,0.002,0.3,0.039,0.011,12.0,7.0,2021-03-06 21:00:00,4.0,0.0,4.3,50.0,62,5.0,-2.6,1018.9,1029.6,0.0,0.0,0.0,2.0,2,14.0,2000,0.0,3.5,7.6,7.3,7.3,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,0.003,0.3,0.039,0.01,13.0,6.0,2021-03-06 22:00:00,3.9,0.0,4.1,70.0,63,5.1,-2.5,1019.4,1030.2,0.0,0.0,0.0,7.0,7,13.0,2000,0.0,3.7,7.2,7.0,7.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,0.003,0.3,0.037,0.01,11.0,7.0,2021-03-06 23:00:00,3.6,0.0,3.7,70.0,64,5.1,-2.5,1019.8,1030.6,0.0,0.0,0.0,7.0,7,14.0,2000,0.0,3.1,6.9,6.7,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,0.002,0.3,0.036,0.01,14.0,8.0,2021-03-07 00:00:00,3.2,0.0,3.8,70.0,65,5.0,-2.7,1019.9,1030.7,0.0,0.0,0.0,6.0,6,200.0,2000,0.0,2.6,6.6,6.4,6.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0.002,0.3,0.039,0.008,11.0,7.0,2021-03-07 01:00:00,2.7,0.0,4.0,70.0,68,5.0,-2.6,1019.2,1030.0,0.0,0.0,0.0,0.0,0,200.0,2000,0.0,1.9,6.3,6.1,6.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0.002,0.3,0.038,0.008,12.0,8.0,2021-03-07 02:00:00,2.4,0.0,4.0,50.0,68,4.9,-2.9,1019.4,1030.2,0.0,0.0,0.0,5.0,5,13.0,2000,0.0,1.7,6.0,5.9,6.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,0.003,0.3,0.037,0.008,12.0,9.0,2021-03-07 03:00:00,2.4,0.0,5.0,50.0,70,5.1,-2.5,1019.3,1030.1,0.0,0.0,0.0,6.0,6,13.0,2000,0.0,1.8,5.7,5.6,6.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0.002,0.3,0.038,0.009,9.0,7.0,2021-03-07 04:00:00,2.4,0.0,3.9,50.0,70,5.1,-2.5,1018.7,1029.5,0.0,0.0,0.0,4.0,4,13.0,2000,0.0,1.9,5.5,5.4,6.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
